# Logfile created on 2015-04-10 21:04:01 -0700 by logger.rb/31641
1428725112	586741765404667904	pt	BR	-22.8855	-43.2862	Geral esqueceu de mim 👌👍
1428725113	586741769599062016	en	US	39.3709	-76.4646	@ScotWilliams7 @DoNotForget911 legacy of scandals, and shameful behavior from the adminstration who promised T R A N S P A R E N C Y. . .
1428725114	586741773776596993	ja	JP	35.0381	135.7845	I'm at 茶山駅（Chayama Sta.） - @eizandensha in 京都市, 京都府 https://t.co/zecBIQbIqc
1428725115	586741777958182912	en	US	33.8035	-117.9107	Never mind hour and a half wait 😴
1428725117	586741786380345345	en	ES	37.9745	-1.0692	Mobster wakes of notwithstanding.#EnglishInMurcia
1428725117	586741786372091904	es	AR	-34.7627	-58.4187	Estoy re tildado, corte "tiiiiiiiiiiiiiiiiiiii"
1428727315	586751005448134656	pt		0.0000	0.0000	Vamo lo pibe O_o
1428727315	586751005464854529	en		0.0000	0.0000	RT @thirdeyexx: @Cooler_Vibes stfu lmao
1428727316	586751009659072512	pt		0.0000	0.0000	RT @owsfran_: Eu amo a Larissa mais do que tudo na minha vida
1428727316	586751009650708480	th		0.0000	0.0000	RT @thelightfan_fan: อี้ชิงอยู่ไทย #EXO เอาจริงๆนะคืออี้มาทำไมอ่ะ #callmebaby ยังไม่อยากเชื่อนะต้องหาแล่งข่าวดีๆ ตั้งสติไว้
1428727316	586751009621352448	en		0.0000	0.0000	RT @bryanboy: Super light on super tanned skin tone https://t.co/dSX4vi044x
1428727316	586751009659060224	th		0.0000	0.0000	RT @thelightfan_fan: อี้ชิงอยู่ไทย #EXO เอาจริงๆนะคืออี้มาทำไมอ่ะ #callmebaby ยังไม่อยากเชื่อนะต้องหาแล่งข่าวดีๆ ตั้งสติไว้
1428727316	586751009646452736	und		0.0000	0.0000	RT @myarenee___: @DanDrains3 : idk ,
1428727316	586751009646456832	en		0.0000	0.0000	but instead of some pussy ass acapella version of Sweet Child of Mine.My son was in the back yelling ANTE UP at the top of his lungs.
1428727316	586751009638060034	ja		0.0000	0.0000	つまり問題はない（何が
1428727316	586751009625546752	und		0.0000	0.0000	@itslovespanic 30x30?
1428727316	586751009654833152	tl		0.0000	0.0000	@JlynCzrKyn Haha pero akin padin yan inedit mo lang😂
1428727316	586751009625477122	ja		0.0000	0.0000	@Momoheeee いくつかある悩みを私が解消できるものがあるならお手伝いしまっせ*\(^o^)/*仲西ヘーイ
1428727316	586751009659031552	th		0.0000	0.0000	RT @thelightfan_fan: อี้ชิงอยู่ไทย #EXO เอาจริงๆนะคืออี้มาทำไมอ่ะ #callmebaby ยังไม่อยากเชื่อนะต้องหาแล่งข่าวดีๆ ตั้งสติไว้
1428727316	586751009659064320	ja		0.0000	0.0000	[定期]
OLDCODEX大好きな方と 
繋がって語りたい！なんて方！

\  ここにいますよー！！！((((  /

繋がりたい語りたい！
一言くださいましたらフォロバします！

#OLDCODEX
#OLDCODEXクラスタと繋がりたい
1428727316	586751009650647041	en		0.0000	0.0000	Craft Addict!!! (with andra) [pic] — https://t.co/eNZv1fZSzx
1428727316	586751009625473024	ja		0.0000	0.0000	化粧水・乳液・美容液、要素を備えたトータルスキンケア 
http://t.co/68h5BPDbdj
1428727316	586751009629736960	ar		0.0000	0.0000	رضينا بالله رباً وبالاسلام دينا وبمحمدٍ صلّ الله عليه وسلم نبيا
http://t.co/0NaEegcx85
1428727316	586751009625509888	pt		0.0000	0.0000	RT @DaniloGentili: Obrigado a todo basidor e elenco que tornam o The Noite possível.
1428727316	586751009642254337	es		0.0000	0.0000	EL PROFETA CONOCE A RUBIUS AH. https://t.co/lZ4gND5nLx
1428727316	586751009642258432	ja		0.0000	0.0000	みんなチケット届くのはやい
うちまだ届いとらんかったで ！
1428727316	586751009654870016	en		0.0000	0.0000	Luke, I am your father! Thanks for the awesome shirt @blackbooktees had fun refreshing my tee… https://t.co/lWsj6dCqmI
1428727316	586751009625542657	en		0.0000	0.0000	maybe that was too much. 😂
1428727316	586751009646452737	th		0.0000	0.0000	RT @thelightfan_fan: อี้ชิงอยู่ไทย #EXO เอาจริงๆนะคืออี้มาทำไมอ่ะ #callmebaby ยังไม่อยากเชื่อนะต้องหาแล่งข่าวดีๆ ตั้งสติไว้
1428727316	586751009638060035	es		0.0000	0.0000	RT @EstoPasoEnLaTv: ¿Casos de asesinatos sin resolver, delincuentes que andan suelto en la calle y quieren meterlo preso? #BASTACONJUSTIN h…
1428727316	586751009633910784	ja		0.0000	0.0000	うまから http://t.co/UdrW85FAoI
1428727316	586751009654841344	en		0.0000	0.0000	@screamlarryaf I know
1428727316	586751009650647040	el	GR	0.0000	0.0000	@aapantazi  χρονια πολλα καλη ανασταση καλο πασχα  https://t.co/rjBlAh2KRt
1428727316	586751009638191105	ar		0.0000	0.0000	(أف لكم ولما تعبدون من دون الله أفلا تعقلون) [الأنبياء:67] http://t.co/qYHvOrWyZy
1428727316	586751009629704192	und		0.0000	0.0000	http://t.co/BujVam2JqP
1428727316	586751009650769922	und		0.0000	0.0000	@effectsdrewb sdv?🌸
1428727316	586751009638244352	es		0.0000	0.0000	Solo recuerdos
1428727316	586751009629872128	en		0.0000	0.0000	Here we go 16th, here we go! #RedSox
1428727316	586751009650675712	ja		0.0000	0.0000	大食い大好き　vistlip　(1)1/2: https://t.co/m5ezoQvg6F
1428727316	586751009650782208	bg		0.0000	0.0000	RT @lenau1955: Антон Орехъ врезал Михалкову с Кончаловским http://t.co/VmpUM6d0Zi
1428727316	586751009646608384	in		0.0000	0.0000	kapan ya chil??? @megatwde @winaputriii @witanti_witiw @yetistywti
1428727316	586751009638191104	en		0.0000	0.0000	@drughansol @dxngjins @chwehansoul i need to see this
1428727316	586751009642254336	es		0.0000	0.0000	Yo no sabía que @ATLGarza tenia un doctorado, menos una calle en su honor! :OO #SurpriseMeDF http://t.co/rD65dzxRZW
1428727316	586751009634000896	ru		0.0000	0.0000	Дурман Вселенной
http://t.co/XC9Gx04xWw http://t.co/8GeCCGKvLx
1428727317	586751013815619584	ja		0.0000	0.0000	RT @hy122_: ９３らいんの光担🙈💕気になった方のお迎え行きます( *^o^* )鍵つける前にタグします✨
#over20なJUMP担繋がろうキャンペーンてことでrtくれたらお迎えいきます #JUMPツアーが決定したということで繋がりませんか http://t.co/3…
1428727317	586751013815615488	en		0.0000	0.0000	love don't change 🔐😘
1428727317	586751013836603394	en		0.0000	0.0000	RT @THUGGINGHEIDIX0: I'm nervous for tomorrow
1428727317	586751013836566528	ja		0.0000	0.0000	＜芸能☆流出＞ 元AKB48大島優子とKis-My-Ft2玉森裕太の車内キス？！  http://t.co/fLR7kBQ0Cw
1428727317	586751013836627968	en		0.0000	0.0000	@Porsha4real @DishNation @Ludacris which video
1428727317	586751013828165632	ja		0.0000	0.0000	『中国新聞に感動・・・原爆の日を忘れないために・・・』 http://t.co/mTvTNw1CNk

 -NAVERまとめ (感動する話)
1428727317	586751013836685312	ja		0.0000	0.0000	RT @juhesekuvuhu: 【ﾎﾞｯｷ注意】女子高生が公衆の面前で大胆着替えｗｗｗ

水着審査会場内で平然と着替える
女子高生達が丸見えでエロすぎるｗｗ

詳細を見る
→http://t.co/SHmJ7Df55Q http://t.co/ks264tVSHs
1428727317	586751013828210688	ja		0.0000	0.0000	@ISILISISDEASH おはよー♪今日も一日ねぷねぷしよっ♪
1428727317	586751013840797696	ja		0.0000	0.0000	自分は今まで何やってたんだろう。
1428727317	586751013840822272	en		0.0000	0.0000	Weather Update. http://t.co/Pxn3H1ZIK4 00:41:57
1428727317	586751013836603393	en		0.0000	0.0000	RT @venegasmariah1: No understands how much I wanna move back with my mom 😞😪
1428727317	586751013849145345	ar		0.0000	0.0000	ربي لاتزدني تعلقا بشئ لم تكتبه لي و اجعلي فيما أحب نصيب http://t.co/DbC4ppyJfw
1428727317	586751013853380608	ko		0.0000	0.0000	RT @Idol_agree_bot: 내가수에 대한 문제가 시험으로 나온다면 다 맞을 자신 있다. RT
1428727317	586751013819789312	en		0.0000	0.0000	@sarahkerr81 @Wieler4RD well said.
1428727317	586751013815627776	in		0.0000	0.0000	RT @dnmdrz: Yang namanya perubahan itu pasti menyakitkan. Yang tadinya care, jadi cuek. Yang tadinya perhatian, jadi jarang kasih kabar.
1428727317	586751013832404992	es		0.0000	0.0000	RT @mendezzz11: Estas nenitas de hoy día.....
1428727317	586751013815586817	en		0.0000	0.0000	RT @DatingTrick: Kissing a girl on the forehead is one of the sweetest things in the world.
1428727317	586751013828198400	en		0.0000	0.0000	@SarBear2298 @Son_Jhepherd don't blame it on innocents. That's not how I raised you.
1428727317	586751013823971328	ja		0.0000	0.0000	@alice_melon わーーー！ありすちゃんおはよ！！ごめん！！さっき家出たところ…(；▽；)
1428727317	586751013840781313	ja		0.0000	0.0000	@fairrin 
マイクを持つ指が二本！
1428727317	586751013815615489	ja		0.0000	0.0000	はやく湿度あがってくれ
1428727317	586751013815582720	en		0.0000	0.0000	@Chirubili nope I don't... and that's awesome!
1428727317	586751013836554242	en		0.0000	0.0000	RT @zouirniaII: rt for some free follows 🎭
1428727317	586751013828300801	pt		0.0000	0.0000	@olivia_holt eu te amo
1428727317	586751013832564736	en		0.0000	0.0000	"I will survive, hey hey" (8)
1428727317	586751013828169728	und		0.0000	0.0000	http://t.co/sQ6h1vUTr8 #ShipsomniaSweepstakes
1428727317	586751013836718080	en		0.0000	0.0000	Anyone who takes away your confidence, hope, dignity, &amp; belief in love is NOT someone who belongs in your life. -Mandy Hale
1428727317	586751013840760832	ja		0.0000	0.0000	RT @reeren07: 「お布団ですよ、ご主人！」＜お布団、主人に助言をする＞読んだ d(｡ゝд･)！ http://t.co/ULhQz4tWeI #narou #narouN9762CM
1428727317	586751013828214785	ja		0.0000	0.0000	RT @qwizjngo: １週間でセ●レ４人作ったアプリが
最強すぎると俺の中で話題ｗ

これ
→ http://t.co/VDNXmNJRLM

連絡先交換して、デートして
あとはホテルへGO！ http://t.co/CvrK8k0dnH
1428727317	586751013844946944	ko		0.0000	0.0000	RT @zinga74: 중학교때 있었던 일 http://t.co/reMp4QSvqv
1428727317	586751013832368128	en		0.0000	0.0000	getting to know friends from other ASEAN countries is really what i want and i got so much in the past 7 days. Thanks na everyone hehehe
1428727317	586751013845147648	en		0.0000	0.0000	@AllTimeGeono__ I'm being neglected
1428727317	586751013815775232	pt		0.0000	0.0000	Graças ao meu bom Deus, o trabalho do técnico ta pronto. Agora tirar um cochilo pra daqui a pouco acordar 😘
1428727317	586751013828300800	pt		0.0000	0.0000	Nunca vou esquecer daquele meu pixo no SESC. Porra, corre loco. Ficou lindo demais 👌👏
1428727317	586751013823975424	ja		0.0000	0.0000	仲町台……ｺﾞｸﾘ……
1428727317	586751013836558337	th		0.0000	0.0000	RT @dubelepz: ข่าวจริงหรือหลอกใครยืนยันได้บ้าง
1428727317	586751013845082112	tr		0.0000	0.0000	Daha etilerdeyim amk ya
1428727317	586751013845073920	en		0.0000	0.0000	Dont know why i thought you were different but no your just like the rest of the guys😒
1428727317	586751013840879616	pt		0.0000	0.0000	RT @LembrandoAmor: Queria entender por que eu sou tão confusa. Uma hora eu quero muito, na outra eu não quero, uma hora eu odeio e na outra…
1428727317	586751013844992001	en		0.0000	0.0000	A mouthful http://t.co/a4iUfBepzo
1428727317	586751013828214784	in		0.0000	0.0000	RT @_merecik: Benda baik, memang tak ramai orang suka. Benda jahat, memang ramai nak join sekaki (:
1428727318	586751018014093312	ar		0.0000	0.0000	#عاصفة_الحزم زادتنا تمسكاً بولاة امرنا نحن رهن اشارتكم امام من يريد ان يزعزع ثقتنا بالله ثم فيكم
1428727318	586751018026700800	th		0.0000	0.0000	RT @LuckNaris: ไอจีก็ไอจีเรา
เฟสก็เฟสเรา
ทวิตก็ทวิตเรา

แปลกที่จะโพสไรทั้งที ต้องมานั่งแคร์ความรู้สึก'คนอื่น'ตลอดเวลา
1428727318	586751018026672129	en		0.0000	0.0000	@itsjamesgraham is my fave from SK 👌🏼
1428727318	586751018035089409	en		0.0000	0.0000	RT @ashh_smithh: @PesaVictoria i love you so much vic cant wait for you to come home thanks sm babygirl❤️❤️❤️❤️❤️
1428727318	586751018014089216	en		0.0000	0.0000	'The Blob' In Pacific Ocean Might Be to Blame for California Drought: https://t.co/6kAHDtYojW via @YouTube
Is this the igniting of the Ring?
1428727318	586751018039435264	pt		0.0000	0.0000	vai se fuder seu porra
1428727318	586751018022477824	en		0.0000	0.0000	RT @LOVEjessb: @AppleDelightt @ShaBizNess man I'm way to down
1428727318	586751018022481920	ar		0.0000	0.0000	اللهم طهرني من الذنوب والخطايا http://t.co/51gEAESdtq  153
1428727318	586751018039250944	und		0.0000	0.0000	RT @PRAYINGFORHEAD: http://t.co/oDFrURegzL
1428727318	586751018014117890	ja		0.0000	0.0000	あ、今バイトの時間なんだっけww
夜くん残ってるといいねw新は残ってなかったけども
1428727318	586751018030927874	ja		0.0000	0.0000	モイ！iPhoneからキャス配信中 -  お絵描きしてます ( リクエストまち http://t.co/rBjRdDvR52 )
1428727318	586751018035089408	ja		0.0000	0.0000	RT @3hirayukihime3: うはｗｗｗｗ
アプリぽちぽちインストールするだけだよ❗❗
50000円もらえるよｗｗｗｗｗ
👉http://t.co/5sL1un2yS7
安心しろ！完全ガチだ❗❗❗
詳細はこちら http://t.co/H6TFSTud7e
1428727318	586751018018312192	ja		0.0000	0.0000	えーっと…そーゆー自慢…？😦
1428727318	586751018047709184	ja		0.0000	0.0000	RT @kiiii52: 最近のまま👩うた👧ペアルック

髪をバッサリいってしまったので
ボーイッシュな格好ばかりです☝️
うたは日に日にポーズとキメ顔が
上達してっております（＾ω＾） http://t.co/2ikcHcvbaY
1428727318	586751018009890817	ja		0.0000	0.0000	@VozMod3 おやすみ! …大丈夫! 僕は寝ているところをいきなり襲うほど身勝手な人間じゃないよ!
1428727318	586751018018344960	ja		0.0000	0.0000	RT @alradi: 【閲覧注意】  気持ち悪いｗｗｗｗｗ　 触れた瞬間に広がる虫の群れ   http://t.co/pNw6Egn84H
1428727318	586751018018320385	ar		0.0000	0.0000	(لا تركضوا وارجعوا إلى ما أترفتم فيه ومساكنكم لعلكم تسألون) [الأنبياء:13] http://t.co/FilvRfvHeT
1428727318	586751018018459648	es		0.0000	0.0000	#NuncaMasUn11 No olvidemos lo que sucedio el 11 de Abril del 2002 cuando el fascismo puso sus garras en Venezuela pero el pueblo desperto
1428727318	586751018018275329	in		0.0000	0.0000	Dia bilang sndiri ke ak kalau lg dket sama km yo,, — Off anon dulu coba
Iya deket kan cuma temen non http://t.co/CPetTNLCKF
1428727318	586751018009931776	en		0.0000	0.0000	“@Raine4ver: DearEx 💔 http://t.co/iVpADqsMbG”
1428727318	586751018018324480	pt		0.0000	0.0000	Essas pessoas que sentem as mesmas coisas que eu &lt;3 Já amo vcs
1428727318	586751018039296001	und		0.0000	0.0000	😂😂😂😂😂 https://t.co/QziSmkluFh
1428727318	586751018026737664	en		0.0000	0.0000	Maybe the Yankees can send @JackCurryYES in the game to get a hit!
1428727318	586751018030927872	en		0.0000	0.0000	How am I not surprised the #yankeesvsredsox game is goin to the 16th inning lol #almosttwogamesinone
1428727318	586751018014150656	en		0.0000	0.0000	@James_Cassells aww! He's so cute!
1428727318	586751018047680512	und		0.0000	0.0000	http://t.co/6GVDgI8uTL
1428727318	586751018026668032	es		0.0000	0.0000	@SaulTurner jajaja lo tuyo dirás 😁
1428727318	586751018039377922	ja		0.0000	0.0000	RT @3hirayukihime3: うはｗｗｗｗ
アプリぽちぽちインストールするだけだよ❗❗
50000円もらえるよｗｗｗｗｗ
👉http://t.co/5sL1un2yS7
安心しろ！完全ガチだ❗❗❗
詳細はこちら http://t.co/H6TFSTud7e
1428727318	586751018043441153	tl		0.0000	0.0000	@jaymeranmichael hahahaha. Sge sabi mo eh 😂😂😂
1428727318	586751018047684608	es		0.0000	0.0000	RT @A_Dejkoska: Estas mal? Acaso de culearon?
1428727318	586751018047766528	ja		0.0000	0.0000	RT @3hirayukihime3: うはｗｗｗｗ
アプリぽちぽちインストールするだけだよ❗❗
50000円もらえるよｗｗｗｗｗ
👉http://t.co/5sL1un2yS7
安心しろ！完全ガチだ❗❗❗
詳細はこちら http://t.co/H6TFSTud7e
1428727318	586751018039439360	in		0.0000	0.0000	desc kawan ipa3 nyaaa. satu persatu yaaa. — keriting jariku desc 45org diipa 3 peb-_- http://t.co/8GHhi3zgmy
1428727318	586751018030891008	ne		0.0000	0.0000	RT @salokya: मानव साङ्ग्लोको सुरु सुन्दरीजलमा यसरी भएको थियो https://t.co/BmA8uLJaHP
1428727318	586751018014117888	en		0.0000	0.0000	RT @hibanaderh: @Ajlouni011 @MR_Spring10 It has absolutly nothing to do Bashar it's not like the government forced it on us
1428727318	586751018014126080	tl		0.0000	0.0000	@writerzane Hoooy! Huwag ako kausapin mo diyan. Siya! No awayan here! Hahahahahaha!
1428727318	586751018047791104	ja		0.0000	0.0000	RT @misakookudera28: 最近Ｄカップになっちゃったｗｗｗ

このサプリを飲んだら１ヵ月で
３カップ上がったよ(ू•‧̫•ू⑅) 

これ👉 http://t.co/NVgfHt5lkW

くびれもできて嬉しい(*˘︶˘*).｡.:*💖 http://t.co/…
1428727318	586751018043625472	es		0.0000	0.0000	Buenos dias / Buenas noches....  :) http://t.co/ry1kvOg4mq
1428727318	586751018018320384	und		0.0000	0.0000	#懐かしい野球選手挙げてけ http://t.co/1sNW1Dhh2V
1428727318	586751018018275333	ja		0.0000	0.0000	@mitori_f また見たいです( ^-^)ノ∠※。.:*:・'°☆では。ご無理なさらずに。今日も良い１日になりますように。 http://t.co/k0XzQKh70j
1428727318	586751018043580416	es		0.0000	0.0000	RT @PhrasesByKendo: Gente que sabia que cuándo yo inyectaba el suero de valentía alguien siempre caía.
1428727318	586751018009956352	en		0.0000	0.0000	@RashadBasquiat damn man. Just gotta make a new one?
1428727318	586751018031022080	ar		0.0000	0.0000	و ما توفيقي إلا بالله عليهِ توكلتُ و إليهِ أُنيب http://t.co/oivHXuIyxX
1428727318	586751018039377921	en		0.0000	0.0000	RT @RealFakeGator: For MICKY aka @MickHamster and
@MollyandTed doggie sisfur MOLLY... Song for You Far Away  #HealingPurrsPawty  http://t.c…
1428727318	586751018035183616	en		0.0000	0.0000	Photo: thehindublog: “The Lord is neither far nor inaccessible. One’s own illuminated self is the Lord.”... http://t.co/rZxWeNyGI1
1428727318	586751018031013888	es		0.0000	0.0000	Buenos dias / Buenas noches....  :) http://t.co/KuxFTyelxm
1428727318	586751018026807296	es		0.0000	0.0000	Buenos dias / Buenas noches....  :) http://t.co/xEY4mYexhX
1428727318	586751018039431168	ja		0.0000	0.0000	RT @3hirayukihime3: うはｗｗｗｗ
アプリぽちぽちインストールするだけだよ❗❗
50000円もらえるよｗｗｗｗｗ
👉http://t.co/5sL1un2yS7
安心しろ！完全ガチだ❗❗❗
詳細はこちら http://t.co/H6TFSTud7e
1428727318	586751018031001600	pt		0.0000	0.0000	RT @FrasesEnlmagen: Sucede... http://t.co/bkNoMg0sbJ
1428727318	586751018014085120	ar		0.0000	0.0000	لا إله إلا الله وحده لا شريك له له الملك وله الحمد يُحيي ويُميت وهو حي لا يموت بيده الخير وهو على كل شئ قدير   http://t.co/yo8jAQSZ8r
1428727318	586751018043629568	en		0.0000	0.0000	RT @olivia_holt: @G_Hannelius I just adore you. I'm so happy I got work w you're sweet soul again. congrats on everything m'love 💕
1428727318	586751018018279425	ja		0.0000	0.0000	金八配布芸ありがとう http://t.co/jxBMCA3kbT
1428727318	586751018010030080	en		0.0000	0.0000	Click here to watch the video: http://t.co/2VPDVVn9hu
Cherry Crush delicious blowjob
 #MisticEcigChat #CatholicsO… http://t.co/C0TALyUopR
1428727319	586751022204227584	en		0.0000	0.0000	RT @10s50s100s: @ayelatina_ my nigga imu
1428727319	586751022212612096	en		0.0000	0.0000	All i wanna say is "bro, bangun bro!! You have to live to get a life" 
😊😇🙏✌️
1428727319	586751022220967936	ja		0.0000	0.0000	(◞‸◟)僕ってキチガイなのかな・・・  ( ՞ਊ ՞)一般クラスタのその先  ＿|￣| Σ･∴’、-=≡( ՞ةڼ◔)ｲﾋｰwwwキチガイクラスタへwwwwwwwwwさぁきみもL( ＾ω＾ )┘一緒に踊ろう└( ＾ω＾ )」 ( ՞ةڼ◔)ｲﾋｰwww( ՞ةڼ◔)ｲﾋｰwww
1428727319	586751022204264448	en		0.0000	0.0000	@FauxJoe_ you always will be
1428727319	586751022208458752	und		0.0000	0.0000	😴👋
1428727319	586751022216781824	und		0.0000	0.0000	📲📲
1428727319	586751022229368832	in		0.0000	0.0000	RT @tkdnxv: Kalau karaoke kt penang lirik dalam bahasa utara ke. 

"Tuhan ku hang tulun la, antaqkan padanyia, Malaikat hat jaganya bila ce…
1428727319	586751022225199104	en		0.0000	0.0000	RT @NewYorker: James Merrill created some of this century’s greatest poetry with a Ouija board: http://t.co/EdnA1H5FQH
1428727319	586751022233550848	th		0.0000	0.0000	RT @BOHHOT: มันก็จริงเนอะกับคำที่บอกว่า
"มันไม่มีคำความตลอดไป สำหรับอะไรๆทั้งสิ้น"
1428727319	586751022225166337	en		0.0000	0.0000	RT @TheLifeDiaries: I love those random memories that make me smile no matter what is going on in my life right now.
1428727319	586751022229356544	ar		0.0000	0.0000	يَ وحشتكك .. محبوبكك 
   في حالة ذبول مَ عاد تغريهه الحياة 
   إلا بشوفة ضحكتكك ❤' ~

#صباح_الخير
#صباح_الابتسامه 
#صباح_التفاؤل_والجمال
1428727319	586751022204235777	fa		0.0000	0.0000	مهمترین اخبار جهان از دیشب تاکنون http://t.co/Pju2cyc3Ni
1428727319	586751022208417792	ja		0.0000	0.0000	RT @shirokuro_no_ma: プログラミング言語としてのArduinoは優秀だから、ちょっとしたものを開発時間ナシでパッとAVRに焼くにはよい
1428727319	586751022204239872	und	US	41.3386	-94.0104	@tr1llumin4ti  https://t.co/MaNX6MJbXA
1428727319	586751022216843266	en		0.0000	0.0000	@HomeShop18 Ans 3.Talk with friends on mobile #aStrictNoNo 16
1428727319	586751022208389120	en		0.0000	0.0000	I am for successful women who want to better theirselves, you rock🙌💡🙏
1428727319	586751022237814786	en		0.0000	0.0000	Nothing better than finishing up the day with cartoon network and mozzarella sticks
1428727319	586751022212591617	ja		0.0000	0.0000	@yuke36g 黒タイツ大好きおぢさんが通過しますよ
((((ง ˘ω˘ )วｽﾞｲｽﾞｲ
1428727319	586751022225211394	es		0.0000	0.0000	RT @ProfesorHumor: Yo también me pregunto por qué el crimen es organizado y el gobierno no.
1428727319	586751022237790209	es		0.0000	0.0000	RT @0RTOGRAFIA: Misomania: estado patológico que consiste en odiarlo todo.
1428727319	586751022216843267	ja		0.0000	0.0000	@7sirokuma MADは見てないですが、アニメは見ましたよー
1428727319	586751022237814784	en		0.0000	0.0000	Elizabeth Warren explains the real way corruption in Washington works: It's not about quid pro quo, it's about... http://t.co/Vq10grkDZT
1428727319	586751022242123776	es		0.0000	0.0000	un primo mas lindo que otro los de pinto.
1428727319	586751022220980224	in		0.0000	0.0000	RT @ASCD_15: Sekolah Menengah Sains Selangor is getting ready for the next performance! #LiveBand http://t.co/OoGvSSozJg
1428727319	586751022241947649	en		0.0000	0.0000	RT @EXOffical: [VID] 150410 Music Bank EXO 
Call Me Baby: https://t.co/PQG3TdmRJM
#1 Win: https://t.co/UmOdHfBy1z
#CallMeBaby4thWin
1428727319	586751022221131776	pt		0.0000	0.0000	Vou pensar pensar pensar, e dormir
1428727319	586751022241947648	ja		0.0000	0.0000	RT @3hirayukihime3: うはｗｗｗｗ
アプリぽちぽちインストールするだけだよ❗❗
50000円もらえるよｗｗｗｗｗ
👉http://t.co/5sL1un2yS7
安心しろ！完全ガチだ❗❗❗
詳細はこちら http://t.co/H6TFSTud7e
1428727319	586751022242070529	ja		0.0000	0.0000	RT @3hirayukihime3: うはｗｗｗｗ
アプリぽちぽちインストールするだけだよ❗❗
50000円もらえるよｗｗｗｗｗ
👉http://t.co/5sL1un2yS7
安心しろ！完全ガチだ❗❗❗
詳細はこちら http://t.co/H6TFSTud7e
1428727319	586751022221041666	en		0.0000	0.0000	RT @OJDOpinionist: Lyrical photo edit of Hanap-hanap. Credits for the original photo.

OTWOL Soon on Primetime http://t.co/r0gxE1twtu
1428727319	586751022221172736	es		0.0000	0.0000	RT @elespectador: #LoMásLeído en Mundo: Exponen momia de niño muerto en el siglo XIX embalsamado por su padre. http://t.co/MIWPKg5cB0 http:…
1428727319	586751022233600000	ja		0.0000	0.0000	ホモトキしっかりしろよ(｀・ω・´) ( #雑談　#コラボ枠 twin☆five β！ http://t.co/EXBCsM5oxn )
1428727319	586751022216777729	es		0.0000	0.0000	cuando empieza la tomada? ? (  en vivo en http://t.co/8J9bc4BhPm )
1428727319	586751022204198912	es	AR	0.0000	0.0000	QUIERO SALIR LA CONCHA DE TODO
1428727319	586751022208454656	ar		0.0000	0.0000	فديت النصر 😱 http://t.co/uBhxq7dHY7
1428727319	586751022233587716	ru		0.0000	0.0000	В Москве задержали продавцов книг из сгоревшей библиотеки ИНИОН #новости #сегодня #Россия http://t.co/ZK3tEo1O7v
1428727319	586751022242095104	en		0.0000	0.0000	RT @BSO: The Strengths of Manny Pacquiao http://t.co/GYy5dCdHF6 via @KelDansby http://t.co/PpkzLEppV3
1428727319	586751022216781825	pt		0.0000	0.0000	Desencana, facilita, deixa eu viver em paz, mete o pé da minha vida q vc ficou pra trás
1428727319	586751022212591616	ja		0.0000	0.0000	【国内2000万人突破記念】4/4～13の間、ログインするとオーブと各属性の獣石or獣玉の進化アイテムをプレゼント！配布されるアイテムは毎日変わるよ！他にもイベントが盛り沢山！詳細はURLをチェック！ #モンスト http://t.co/2WqdCS8h5l
1428727319	586751022225166336	ja		0.0000	0.0000	RT @iyaiyayen: 佐保コレクション

